spm_poor,spm_hmaritalstatus,spm_totval,spm_hage
0,1,182045,32
0,1,182045,32
0,1,182045,32
0,7,103150,43
0,7,103150,43
0,7,103150,43
0,1,142480,47
0,1,142480,47
0,1,305249,71
0,1,305249,71
0,7,150005,51
0,7,45000,45
0,1,256058,43
0,1,256058,43
0,1,256058,43
0,1,256058,43
0,1,343520,63
0,1,343520,63
1,4,11544,85
1,3,3110,59
0,3,43252,29
0,1,65257,67
0,1,65257,67
0,1,180005,35
0,1,180005,35
0,1,180005,35
0,1,180005,35
0,1,180005,35
0,1,180005,35
0,1,217821,52
0,1,217821,52
0,1,217821,52
0,5,71300,49
0,5,71300,49
0,5,71300,49
1,7,4807,35
1,7,4807,35
1,7,4807,35
1,7,4807,35
1,7,4807,35
0,1,187090,39
0,1,187090,39
0,7,19300,43
0,7,19300,43
0,7,19300,43
0,7,19300,43
0,7,19300,43
0,5,36925,69
0,5,36925,69
0,1,56061,66
0,1,56061,66
0,1,56061,66
0,1,56061,66
0,1,220125,36
0,1,220125,36
0,1,220125,36
0,1,220125,36
0,1,220125,36
0,1,31524,79
0,1,31524,79
1,7,12000,33
0,1,97103,61
0,1,97103,61
0,1,135290,32
0,1,135290,32
0,1,135290,32
0,1,156002,52
0,1,156002,52
0,1,156002,52
0,1,156002,52
0,1,156002,52
1,7,802,44
1,7,802,44
1,7,802,44
0,1,350010,23
0,1,350010,23
0,1,350010,23
0,7,147400,58
0,7,147400,58
0,5,95596,60
0,5,95596,60
0,1,101740,51
0,1,101740,51
0,1,101740,51
0,1,101740,51
0,1,101740,51
0,5,101036,47
0,5,101036,47
0,5,101036,47
0,5,101036,47
0,5,101036,47
0,5,101036,47
0,5,101036,47
0,1,64012,49
0,1,64012,49
0,1,64012,49
0,7,10044,61
1,3,12100,37
0,7,30730,44
0,7,30730,44
0,7,30730,44
0,7,30730,44
0,7,30730,44
0,1,82000,49
0,1,82000,49
0,1,82000,49
0,1,134104,38
0,1,134104,38
0,1,134104,38
0,5,49402,53
0,5,49402,53
0,7,45002,43
0,7,58666,32
0,1,62346,39
0,1,62346,39
0,1,62346,39
0,1,62346,39
0,1,62346,39
0,4,55002,68
0,4,55002,68
0,1,279797,63
0,1,279797,63
0,1,279797,63
0,1,279797,63
0,1,279797,63
0,1,113298,37
0,1,113298,37
0,1,113298,37
0,1,113298,37
0,1,207911,45
0,1,207911,45
0,1,207911,45
0,1,207911,45
0,1,207911,45
0,1,207911,45
1,1,20000,60
1,1,20000,60
1,7,9450,35
0,7,282955,51
0,7,282955,51
0,1,183866,43
0,1,183866,43
0,1,183866,43
0,1,183866,43
0,1,144511,41
0,1,144511,41
0,1,144511,41
0,1,144511,41
0,5,61851,61
0,6,76639,52
0,6,76639,52
0,6,76639,52
0,7,84000,30
1,7,21213,42
1,7,21213,42
1,7,21213,42
1,7,22916,43
1,7,22916,43
1,7,22916,43
1,7,22916,43
1,7,22916,43
0,1,49503,53
0,1,49503,53
0,1,49503,53
0,1,49503,53
0,1,49503,53
0,7,36147,25
0,7,119200,26
0,7,119200,26
0,7,119200,26
0,7,18003,23
0,3,78007,64
0,3,78007,64
0,3,78007,64
0,3,78007,64
0,4,86520,80
0,1,300160,77
0,1,300160,77
0,1,60382,85
0,1,60382,85
0,1,62822,55
0,1,62822,55
0,5,121701,36
0,7,56452,60
0,5,238635,70
0,5,238635,70
1,6,13458,30
1,6,13458,30
1,6,13458,30
1,6,13458,30
0,1,151824,59
0,1,151824,59
0,7,68554,51
0,7,68554,51
0,7,68554,51
1,7,14701,36
1,7,14701,36
1,7,14701,36
1,7,14701,36
0,1,185300,43
0,1,185300,43
0,1,185300,43
0,1,140703,61
0,1,140703,61
0,1,133006,36
0,1,133006,36
1,7,9405,33
1,7,9405,33
1,7,9405,33
1,7,9405,33
0,1,68740,43
0,1,68740,43
0,1,68740,43
0,1,68740,43
0,1,68740,43
0,4,25813,85
1,5,17250,48
1,5,17250,48
1,5,17250,48
0,7,16000,42
0,1,146554,77
0,1,146554,77
0,1,270601,53
0,1,270601,53
0,1,270601,53
0,1,270601,53
1,5,22000,62
1,5,22000,62
0,4,50040,55
0,1,107002,38
0,1,107002,38
0,1,107002,38
0,1,107002,38
0,1,298385,66
0,1,298385,66
0,1,298385,66
0,4,10441,64
0,7,39010,38
0,7,39010,38
0,7,39010,38
0,7,39010,38
0,5,38201,48
0,5,38201,48
0,5,38201,48
0,1,43072,41
0,1,43072,41
0,1,43072,41
0,1,43072,41
0,1,169002,51
0,1,169002,51
0,1,169002,51
0,1,169002,51
0,1,169002,51
0,1,54335,68
0,1,54335,68
0,1,244558,66
0,1,244558,66
0,1,122031,57
0,1,122031,57
0,1,122031,57
0,1,109010,52
0,1,109010,52
0,3,63192,75
0,4,21210,63
0,7,82968,62
1,1,27810,72
1,1,27810,72
1,1,27810,72
0,1,112002,69
0,1,112002,69
0,4,19546,75
0,1,105072,38
0,1,105072,38
0,1,105072,38
0,1,105072,38
0,1,74252,52
0,1,74252,52
0,3,245086,59
0,1,69169,51
0,1,69169,51
0,1,69169,51
0,1,69169,51
0,1,22192,29
0,1,22192,29
0,1,22192,29
0,1,22192,29
0,1,22192,29
0,1,86622,68
0,1,86622,68
0,1,52500,33
0,1,52500,33
0,1,52500,33
0,1,52500,33
0,1,52500,33
0,1,276300,58
0,1,276300,58
0,1,29240,70
0,1,29240,70
0,5,34796,47
0,5,34796,47
0,5,74010,57
0,1,44505,73
0,1,44505,73
0,1,98005,49
0,1,98005,49
0,1,145675,57
0,1,145675,57
0,1,33000,26
0,1,33000,26
0,1,33000,26
0,5,150980,70
0,5,150980,70
0,1,277651,42
0,1,277651,42
0,1,277651,42
0,1,277651,42
0,1,277651,42
0,5,90602,40
0,5,90602,40
0,5,90602,40
0,4,63083,59
0,7,95000,31
0,7,95000,31
0,7,95000,31
0,5,59030,64
0,1,101130,52
0,1,101130,52
0,7,50101,39
0,5,60000,56
0,1,55108,52
0,1,55108,52
0,1,55108,52
0,1,55108,52
0,1,93422,31
0,1,93422,31
0,1,93422,31
0,1,93422,31
0,5,80231,42
0,5,80231,42
0,5,80231,42
1,4,12000,80
0,1,69640,64
0,1,69640,64
0,7,53000,25
0,7,53000,25
0,1,104886,57
0,1,104886,57
0,1,104886,57
1,1,38576,80
1,1,38576,80
1,3,0,51
0,4,29030,65
0,1,40150,26
0,1,40150,26
0,1,40150,26
0,1,40150,26
0,7,55401,51
1,5,9360,59
0,1,70661,28
0,1,70661,28
1,4,21626,85
1,4,21626,85
1,4,21626,85
1,1,36372,62
1,1,36372,62
0,1,216448,49
0,1,216448,49
0,1,216448,49
0,1,216448,49
0,1,216448,49
1,1,32126,85
1,1,32126,85
0,5,65907,58
0,5,65907,58
0,7,103000,85
0,1,47022,73
0,1,47022,73
0,7,12426,69
0,1,115333,57
0,1,115333,57
0,1,115333,57
0,1,115333,57
0,1,40662,80
0,1,40662,80
0,7,102901,62
0,6,142001,51
0,6,142001,51
0,1,304716,45
0,1,304716,45
0,1,304716,45
0,1,304716,45
0,5,27000,40
0,7,24960,51
0,7,60000,52
0,1,101306,62
0,1,101306,62
0,1,71026,29
0,1,71026,29
0,5,29580,68
0,1,216151,62
0,1,216151,62
0,1,154121,70
0,1,154121,70
0,1,92010,44
0,1,92010,44
0,1,59185,50
0,1,59185,50
0,1,59185,50
0,1,59185,50
0,1,243108,50
0,1,243108,50
0,1,243108,50
0,7,168374,35
0,7,168374,35
0,5,60279,40
0,5,60279,40
0,5,60279,40
0,1,163000,42
0,1,163000,42
0,1,163000,42
0,1,163000,42
0,1,55000,68
0,1,55000,68
0,1,55000,68
0,5,76010,58
0,5,76010,58
1,5,1836,85
1,5,1836,85
0,1,25680,65
0,1,25680,65
0,1,26300,72
0,1,26300,72
0,1,103309,28
0,1,103309,28
0,1,135907,49
0,1,135907,49
0,1,135907,49
0,1,135907,49
0,5,88001,68
1,5,6000,72
0,1,63770,72
0,1,63770,72
0,1,63770,72
0,5,113801,58
0,5,113801,58
0,1,555224,62
0,1,555224,62
0,1,136960,80
0,1,136960,80
0,1,267752,51
0,1,267752,51
0,1,267752,51
0,1,267752,51
0,7,21610,72
0,7,87600,72
0,7,87600,72
0,5,24690,39
0,7,54000,49
0,7,54000,49
0,7,54000,49
0,7,54000,49
0,7,54000,49
0,7,54000,49
0,7,54000,49
0,7,54000,49
0,7,54000,49
0,1,190004,35
0,1,190004,35
0,1,190004,35
0,1,190004,35
0,1,190004,35
0,5,29900,38
0,5,29900,38
0,1,109586,32
0,1,109586,32
0,1,109586,32
0,1,109586,32
1,5,14400,74
0,1,95801,57
0,1,95801,57
0,7,45702,36
0,7,45702,36
1,7,250,57
0,4,31637,76
0,7,100272,26
0,7,100272,26
0,7,100272,26
0,1,74400,46
0,1,74400,46
0,1,74400,46
0,1,74400,46
0,5,58507,53
0,5,58507,53
0,5,58507,53
0,7,104918,38
0,7,104918,38
0,7,104918,38
0,7,104918,38
0,3,31434,45
0,3,31434,45
0,3,31434,45
0,3,31434,45
0,7,45000,31
0,7,45000,31
0,7,45000,31
0,7,45000,31
0,7,45000,31
0,7,38000,32
0,7,134314,27
0,7,134314,27
0,7,134314,27
0,7,122423,33
0,7,122423,33
0,7,122423,33
0,5,128269,70
0,5,128269,70
0,5,128269,70
0,1,87406,72
0,1,87406,72
0,4,17228,77
1,7,12000,47
1,7,6820,25
1,7,6820,25
1,7,6820,25
0,7,75565,54
0,7,75565,54
1,3,6800,51
0,5,142464,59
0,5,142464,59
0,5,142464,59
0,5,142464,59
0,5,142464,59
0,1,199110,57
0,1,199110,57
0,1,199110,57
0,7,55904,23
0,7,55904,23
0,1,36276,72
0,1,36276,72
0,1,106367,67
0,1,106367,67
0,1,190576,56
0,1,190576,56
0,1,190576,56
0,1,50110,77
0,1,50110,77
0,1,300825,37
0,1,300825,37
0,1,126396,44
0,1,126396,44
0,1,126396,44
0,1,126396,44
0,1,126396,44
0,1,126396,44
0,1,81383,70
0,1,81383,70
0,5,40000,34
1,7,3200,22
0,1,153106,32
0,1,153106,32
0,1,153106,32
0,4,77841,77
0,1,58984,65
0,1,58984,65
0,4,23736,70
0,5,140810,64
0,5,133000,53
0,1,148600,48
0,1,148600,48
0,1,148600,48
0,5,107500,55
0,1,703550,45
0,1,703550,45
0,1,703550,45
0,1,703550,45
0,1,703550,45
0,1,114004,53
0,1,114004,53
0,1,114004,53
0,1,75051,61
0,1,75051,61
1,4,0,69
0,1,107507,52
0,1,107507,52
0,1,107507,52
0,1,107507,52
0,7,105002,50
0,7,105002,50
0,7,105002,50
1,7,6800,52
1,1,10451,74
1,1,10451,74
0,3,164035,73
0,7,65001,21
0,7,65001,21
0,1,54011,55
0,1,54011,55
0,1,54011,55
0,1,54011,55
0,1,54011,55
0,1,54011,55
0,4,11232,60
0,1,35628,80
0,1,35628,80
0,4,55132,71
0,1,144030,46
0,1,144030,46
0,1,144030,46
0,1,144030,46
0,1,46302,54
0,1,46302,54
0,1,46302,54
0,1,46302,54
0,1,136853,66
0,1,136853,66
0,7,20160,76
0,5,52001,47
0,1,109240,56
0,1,109240,56
0,5,57190,49
0,5,57190,49
0,5,57190,49
0,7,127219,39
0,7,127219,39
0,7,127219,39
0,7,127219,39
0,7,127219,39
0,7,127219,39
0,1,84436,32
0,1,84436,32
0,1,84436,32
0,1,84436,32
0,1,104966,61
0,1,104966,61
1,1,12000,43
1,1,12000,43
1,4,10800,80
0,7,22386,80
0,5,23064,65
0,2,96202,30
0,2,96202,30
0,2,96202,30
0,1,95651,36
0,1,95651,36
0,1,95651,36
0,1,95651,36
0,1,32278,77
0,1,32278,77
0,1,29040,66
0,1,29040,66
0,1,19200,55
0,1,19200,55
1,6,9000,49
1,6,9000,49
0,7,67567,54
0,7,67567,54
0,7,67567,54
0,7,67567,54
0,1,176780,48
0,1,176780,48
0,1,176780,48
0,1,176780,48
1,5,0,80
0,7,104721,25
0,7,104721,25
0,4,21525,45
0,4,14268,80
0,7,200625,25
0,7,200625,25
1,7,0,37
1,7,0,37
1,7,0,37
1,7,0,37
0,1,44466,52
0,1,44466,52
0,1,44466,52
0,1,44466,52
0,1,44466,52
1,5,51608,57
1,5,51608,57
1,5,51608,57
1,5,51608,57
1,5,51608,57
1,5,51608,57
1,1,12724,59
1,1,12724,59
0,1,76203,54
0,1,76203,54
0,1,76203,54
0,1,70070,28
0,1,70070,28
0,1,70070,28
0,1,70070,28
1,7,0,37
1,7,0,37
0,4,14200,80
0,5,54581,51
0,5,54581,51
0,5,54581,51
0,1,226046,37
0,1,226046,37
0,1,226046,37
0,1,226046,37
0,1,226046,37
0,1,226046,37
0,2,135595,40
0,2,135595,40
0,2,135595,40
0,2,135595,40
0,1,68688,71
0,1,68688,71
0,1,68688,71
0,1,68688,71
0,1,85122,54
0,1,85122,54
0,1,85122,54
0,1,85122,54
0,2,61200,26
0,2,61200,26
0,2,61200,26
0,2,61200,26
0,5,25000,45
0,5,25000,45
0,1,184502,54
0,1,184502,54
0,1,184502,54
0,1,184502,54
0,1,121403,34
0,1,121403,34
0,1,121403,34
0,1,121403,34
0,1,96978,34
0,1,96978,34
0,1,96978,34
0,1,219401,37
0,1,219401,37
0,1,219401,37
0,1,219401,37
0,7,31000,43
0,7,31000,43
0,7,31000,43
0,2,57462,34
0,2,57462,34
0,2,57462,34
0,2,57462,34
0,5,126435,56
0,5,126435,56
0,5,126435,56
0,1,105020,36
0,1,105020,36
0,1,105020,36
0,1,105020,36
0,1,105020,36
0,1,295447,54
0,1,295447,54
0,1,295447,54
0,1,295447,54
0,1,295447,54
0,1,295447,54
0,1,160619,73
0,1,160619,73
0,1,156250,36
0,1,156250,36
0,1,156250,36
0,1,156250,36
0,1,156250,36
0,1,155998,78
0,1,155998,78
0,1,335043,42
0,1,335043,42
0,1,335043,42
0,1,59768,66
0,1,59768,66
0,5,52701,51
0,5,18426,80
0,5,70002,55
1,1,22078,54
1,1,22078,54
0,1,90443,76
0,1,90443,76
0,1,250890,55
0,1,250890,55
0,1,250890,55
0,1,78437,59
0,1,78437,59
0,1,84276,71
0,1,84276,71
0,1,84276,71
0,1,246017,39
0,1,246017,39
0,1,246017,39
0,1,246017,39
0,1,76653,60
0,1,76653,60
0,1,47002,57
0,1,47002,57
0,7,58170,53
0,1,116000,36
0,1,116000,36
0,1,116000,36
0,1,59000,51
0,1,59000,51
0,1,59000,51
0,1,59000,51
0,7,48300,29
0,7,48300,29
0,7,48300,29
0,7,48300,29
0,2,125000,35
0,2,125000,35
0,2,125000,35
0,7,43321,55
0,7,43321,55
0,7,43321,55
0,5,33220,78
0,7,46805,63
0,1,77730,69
0,1,77730,69
0,1,84352,77
0,1,84352,77
0,1,152638,72
0,1,152638,72
0,1,152638,72
0,1,31362,77
0,1,31362,77
1,1,0,85
1,1,0,85
0,1,45409,67
0,1,45409,67
0,7,41105,36
0,5,66818,59
0,5,66818,59
1,6,11007,74
0,1,171286,77
0,1,171286,77
0,1,171286,77
0,1,171286,77
0,5,43400,30
0,5,43400,30
0,5,127050,42
0,5,127050,42
0,5,127050,42
0,5,127050,42
0,1,90022,41
0,1,90022,41
0,1,90022,41
0,1,90022,41
0,6,11892,65
0,1,162746,73
0,1,162746,73
0,1,94341,30
0,1,94341,30
0,1,94341,30
0,1,38280,59
0,1,38280,59
0,4,30204,85
1,1,38681,66
1,1,38681,66
0,5,45222,68
0,7,65001,31
0,7,65001,31
0,7,65001,31
0,1,81341,48
0,1,81341,48
0,7,18500,20
0,1,34360,85
0,1,34360,85
0,1,224839,45
0,1,224839,45
0,1,224839,45
0,1,224839,45
0,1,224839,45
0,1,69000,64
0,1,69000,64
0,7,86000,54
0,7,22000,28
0,7,22000,28
0,7,22000,28
0,7,12500,43
0,7,13392,51
0,5,105056,53
0,5,105056,53
1,4,14892,73
1,4,14892,73
1,4,14892,73
0,5,35729,52
0,5,35729,52
0,5,45001,60
0,7,59729,59
0,1,346111,65
0,1,346111,65
0,1,346111,65
0,5,64975,52
0,5,64975,52
0,5,64975,52
0,5,64975,52
0,5,64975,52
0,5,64975,52
0,5,64975,52
0,5,64975,52
0,5,64975,52
0,5,14092,48
1,5,12028,78
0,4,37700,85
0,4,20813,85
0,5,34820,75
0,5,53026,63
0,5,149225,44
0,1,172371,67
0,1,172371,67
0,1,172371,67
0,1,149285,64
0,1,149285,64
0,1,149285,64
0,1,100060,69
0,1,100060,69
1,4,17290,85
0,1,346540,76
0,1,346540,76
1,1,74200,64
1,1,74200,64
1,1,74200,64
1,1,74200,64
1,1,74200,64
0,4,38400,85
0,4,26820,80
0,7,80000,45
0,5,27600,63
1,4,0,85
0,5,64656,71
0,4,41116,70
0,1,62020,85
0,1,62020,85
0,1,318956,48
0,1,318956,48
0,1,318956,48
0,1,318956,48
0,5,24688,77
0,1,65000,62
0,1,65000,62
0,1,173363,71
0,1,173363,71
0,1,173363,71
0,7,72000,27
1,1,60800,46
1,1,60800,46
1,1,60800,46
0,1,275700,49
0,1,275700,49
0,1,275700,49
0,1,275700,49
0,1,275700,49
0,1,275700,49
0,1,124540,45
0,1,124540,45
0,1,350620,54
0,1,350620,54
0,1,350620,54
0,1,350620,54
0,1,350620,54
1,1,4300,44
1,1,4300,44
1,1,4300,44
1,1,4300,44
1,1,4300,44
0,7,100075,56
0,7,75000,61
0,4,110938,77
0,7,28815,44
0,1,99252,80
0,1,99252,80
1,5,9685,85
0,7,125000,57
0,7,29160,56
0,5,47600,61
0,4,153400,47
0,4,153400,47
0,4,153400,47
0,4,153400,47
0,1,200000,67
0,1,200000,67
0,1,273875,66
0,1,273875,66
0,5,143391,77
0,5,143391,77
0,1,350400,57
0,1,350400,57
0,1,120900,60
0,1,120900,60
0,1,171506,50
0,1,171506,50
0,1,155218,32
0,1,155218,32
0,7,80438,65
0,7,80438,65
0,4,87352,58
0,4,87352,58
0,4,87352,58
0,1,158888,53
0,1,158888,53
0,1,158888,53
0,1,158888,53
0,1,199800,70
0,1,199800,70
0,1,205600,54
0,1,205600,54
0,1,205600,54
0,1,205600,54
0,4,36124,61
0,1,205001,57
0,1,205001,57
0,1,205001,57
0,7,126610,32
0,7,126610,32
0,1,376100,53
0,1,376100,53
0,1,376100,53
0,1,376100,53
0,1,376100,53
0,1,376100,53
0,1,90100,37
0,1,90100,37
0,1,90100,37
0,7,95700,30
0,7,95700,30
0,7,69000,43
0,7,69000,43
0,7,69000,43
0,7,69000,43
0,7,69000,43
0,1,210326,70
0,1,210326,70
0,3,47000,52
0,7,55000,60
0,1,148914,69
0,1,148914,69
0,1,148914,69
0,1,351000,52
0,1,351000,52
1,5,0,85
0,1,345352,70
0,1,345352,70
0,5,251918,71
0,5,251918,71
0,5,251918,71
0,1,32892,69
0,1,32892,69
0,7,72030,58
0,7,72030,58
0,3,120000,37
0,5,120988,75
0,5,120988,75
0,5,120988,75
0,5,120988,75
0,5,120988,75
0,1,130000,56
0,1,130000,56
0,1,130000,56
0,7,218598,36
0,7,218598,36
0,7,218598,36
0,7,218598,36
1,1,19786,71
1,1,19786,71
0,1,167230,56
0,1,167230,56
0,1,167230,56
0,1,39240,79
0,1,39240,79
0,1,255040,49
0,1,255040,49
0,1,255040,49
0,1,255040,49
0,1,255040,49
0,1,141005,51
0,1,141005,51
0,1,141005,51
0,1,141005,51
0,1,108120,54
0,1,108120,54
0,1,108120,54
0,7,103198,21
0,7,103198,21
0,7,103198,21
0,1,70120,63
0,1,70120,63
0,1,48000,56
0,1,48000,56
1,5,0,53
1,7,24,68
0,1,128708,70
0,1,128708,70
0,1,128708,70
0,1,100000,49
0,1,100000,49
0,4,26000,54
0,1,42902,43
0,1,42902,43
0,1,42902,43
0,1,42902,43
0,1,84000,54
0,1,84000,54
0,1,84000,54
0,1,84000,54
1,1,21396,38
1,1,21396,38
1,1,21396,38
1,1,21396,38
1,1,21396,38
1,1,21396,38
0,5,58769,65
0,5,58769,65
0,1,160000,49
0,1,160000,49
0,1,160000,49
0,1,120781,54
0,1,120781,54
0,1,120781,54
0,1,120781,54
1,1,21000,33
1,1,21000,33
1,1,21000,33
1,1,21000,33
0,1,105111,77
0,1,105111,77
0,1,105111,77
0,1,238803,51
0,1,238803,51
0,1,238803,51
0,1,238803,51
0,7,63405,18
0,7,63405,18
0,7,63405,18
0,7,63405,18
0,1,38000,56
0,1,38000,56
1,1,37029,65
1,1,37029,65
1,1,37029,65
0,7,135213,22
0,7,135213,22
0,7,135213,22
0,7,135213,22
0,1,237400,35
0,1,237400,35
0,1,237400,35
0,1,199039,36
0,1,199039,36
0,1,199039,36
0,1,199039,36
0,1,83500,54
0,1,83500,54
0,1,83500,54
0,1,402200,41
0,1,402200,41
0,1,402200,41
0,1,402200,41
0,1,105000,35
0,1,105000,35
0,1,105000,35
0,7,24000,47
0,1,994000,49
0,1,994000,49
0,1,994000,49
0,1,994000,49
0,1,994000,49
0,1,994000,49
0,1,994000,49
0,1,122013,58
0,1,122013,58
0,1,122013,58
0,1,122013,58
0,1,122013,58
0,1,158660,67
0,1,158660,67
0,1,158660,67
1,1,29015,46
1,1,29015,46
1,1,29015,46
1,1,29015,46
1,1,29015,46
0,4,54535,71
0,1,84816,48
0,1,84816,48
0,1,84816,48
0,1,84816,48
0,1,425900,41
0,1,425900,41
0,1,425900,41
0,5,176394,55
0,5,176394,55
0,5,176394,55
0,1,107636,33
0,1,107636,33
0,1,107636,33
0,1,107636,33
0,1,107636,33
0,1,150000,40
0,1,150000,40
0,1,150000,40
0,1,150000,40
0,1,150000,40
0,1,70000,39
0,1,70000,39
0,1,70000,39
0,1,70000,39
0,1,70000,39
0,1,95010,53
0,1,95010,53
0,1,300858,62
0,1,300858,62
0,1,300858,62
0,7,23761,62
0,7,23761,62
0,4,47213,52
0,4,47213,52
0,4,47213,52
0,4,41230,80
0,7,34800,24
0,7,34800,24
0,1,385039,56
0,1,385039,56
0,1,89760,51
0,1,89760,51
0,1,89760,51
0,1,89760,51
0,1,279701,54
0,1,279701,54
1,7,2201,59
0,7,40000,85
0,7,30000,34
0,1,175000,39
0,1,175000,39
0,1,175000,39
0,1,175000,39
0,7,226305,76
0,7,226305,76
0,7,226305,76
0,7,226305,76
0,7,226305,76
0,7,226305,76
0,7,226305,76
0,1,337156,66
0,1,337156,66
0,7,57442,22
0,7,57442,22
0,1,84000,33
0,1,84000,33
0,1,103387,85
0,1,103387,85
0,3,125000,34
0,3,70000,34
0,7,70000,33
0,4,110626,71
0,1,47434,63
0,1,47434,63
0,1,47434,63
1,7,10636,22
1,7,10636,22
0,7,70025,41
0,7,62002,26
1,4,7200,56
0,7,27320,29
0,7,27320,29
0,1,341385,50
0,1,341385,50
0,1,341385,50
0,1,341385,50
0,4,72413,85
0,7,31451,48
0,7,31451,48
0,7,31451,48
0,4,23228,85
0,7,40000,34
0,1,53352,71
0,1,53352,71
0,1,53352,71
1,5,12000,43
0,5,133600,52
0,5,133600,52
0,4,19895,69
0,7,105090,43
0,7,105090,43
0,7,105090,43
0,7,105090,43
0,7,105090,43
1,7,10008,50
0,4,14574,76
0,7,50310,85
0,7,31000,26
0,7,120050,30
0,7,120050,30
0,5,100800,80
0,5,100800,80
0,1,187025,64
0,1,187025,64
0,1,187025,64
0,1,45005,56
0,1,45005,56
0,1,45005,56
0,1,45005,56
0,1,737505,51
0,1,737505,51
0,1,737505,51
0,1,737505,51
0,5,1633218,59
0,5,1633218,59
0,5,1633218,59
0,5,1633218,59
0,1,1561618,47
0,1,1561618,47
0,1,1561618,47
0,1,1561618,47
0,1,1561618,47
0,1,55000,23
0,1,55000,23
0,1,55000,23
0,1,55000,23
1,7,0,23
0,5,52000,39
0,1,75000,45
0,1,75000,45
0,1,75000,45
0,1,75000,45
1,7,35013,39
1,7,35013,39
1,7,35013,39
0,1,138120,42
0,1,138120,42
0,1,138120,42
0,1,138120,42
0,4,22686,80
0,4,22686,80
0,5,202905,64
0,1,271800,33
0,1,271800,33
0,1,271800,33
0,1,271800,33
0,1,271800,33
0,1,271800,33
0,1,271800,33
0,1,24006,74
0,1,24006,74
0,1,227881,54
0,1,227881,54
0,1,227881,54
0,1,227881,54
0,1,227881,54
0,1,227881,54
0,1,220437,41
0,1,220437,41
0,1,220437,41
0,1,220437,41
0,1,186946,48
0,1,186946,48
0,1,186946,48
0,1,186946,48
1,5,69030,63
0,1,100300,47
0,1,100300,47
0,1,100300,47
0,1,100300,47
0,1,100300,47
0,5,95000,54
0,5,95000,54
0,1,176407,47
0,1,176407,47
0,1,176407,47
0,1,176407,47
0,7,52000,47
0,7,24000,24
1,7,20000,23
0,1,71477,45
0,1,71477,45
0,1,71477,45
0,1,124426,58
0,1,124426,58
0,1,124426,58
0,1,124426,58
0,1,124426,58
0,1,35640,67
0,1,35640,67
0,1,210065,49
0,1,210065,49
0,1,210065,49
0,1,210065,49
0,1,45500,24
0,1,45500,24
0,1,60000,39
0,1,60000,39
0,1,71000,61
0,1,71000,61
0,7,42000,24
0,1,145342,35
0,1,145342,35
0,1,145342,35
0,1,145342,35
0,1,220125,43
0,1,220125,43
0,1,220125,43
0,1,220125,43
0,1,220125,43
1,4,96036,80
1,4,96036,80
1,4,96036,80
1,4,96036,80
0,1,100000,27
0,1,100000,27
0,1,100000,27
0,7,86632,58
0,7,86632,58
0,7,86632,58
0,7,86632,58
0,4,38400,77
0,3,45000,43
0,7,110801,32
0,7,110801,32
0,7,47433,28
0,7,47433,28
0,7,47433,28
0,7,47433,28
0,1,311033,60
0,1,311033,60
0,1,311033,60
0,1,311033,60
0,1,60200,67
0,1,60200,67
0,1,82133,64
0,1,82133,64
0,1,82133,64
0,1,82133,64
0,1,82133,64
0,1,411614,63
0,1,411614,63
0,1,411614,63
0,1,411614,63
0,7,28109,31
0,7,28109,31
1,5,51060,50
1,5,51060,50
1,5,51060,50
0,6,167001,53
0,6,167001,53
0,7,9864,56
0,1,444580,50
0,1,444580,50
0,1,444580,50
0,1,444580,50
0,1,444580,50
0,7,132035,40
0,7,132035,40
0,7,132035,40
0,7,132035,40
0,1,194303,40
0,1,194303,40
0,1,194303,40
0,1,194303,40
0,1,56730,76
0,1,56730,76
1,1,4211,47
1,1,4211,47
1,1,4211,47
1,1,4211,47
1,7,0,26
1,7,10920,85
1,7,10920,85
0,1,100000,36
0,1,100000,36
0,1,100000,36
0,1,100000,36
0,1,57200,36
0,1,57200,36
0,1,57200,36
0,1,57200,36
0,1,40000,49
0,1,40000,49
0,7,60000,28
0,7,60000,28
1,1,14364,80
1,1,14364,80
0,7,93550,29
0,4,21422,75
0,1,77500,32
0,1,77500,32
0,1,77500,32
0,1,289726,66
0,1,289726,66
